decision_id,option,status,token_status
Slovenia_54,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_57,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_58,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_59,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Slovenia_61,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_62,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_63,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_65,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_64,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Slovenia_64,DATA_CATEGORY_LIMITATION,DISCUSSED,KNOWN
Slovenia_66,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_67,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_68,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_69,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_72,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_73,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_74,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_75,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_76,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Slovakia_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_77,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Slovenia_78,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_2,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_4,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_3,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_5,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_6,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_7,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_9,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_11,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_13,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_12,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_14,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_15,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_16,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_17,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_20,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_19,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_18,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_21,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_24,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Romania_26,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_25,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_28,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_29,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_27,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_30,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_34,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_33,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_36,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_32,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_31,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_37,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_38,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_43,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_40,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_42,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_41,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_45,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_48,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_49,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_47,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_50,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_46,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_52,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_51,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_53,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_54,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_57,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_56,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_58,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_59,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_60,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_61,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_62,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_63,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_65,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_67,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_68,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_69,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_70,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Romania_70,DATA_CATEGORY_LIMITATION,DISCUSSED,KNOWN
Romania_72,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_71,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_74,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_73,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_79,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_77,COMPLETE_PROCESSING_BAN,DISCUSSED,KNOWN
Romania_76,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_78,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_80,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_75,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_82,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_81,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_84,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_87,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_86,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_85,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_92,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_91,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_93,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_94,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_96,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_95,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_100,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_99,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_102,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_101,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Romania_101,DATA_CATEGORY_LIMITATION,DISCUSSED,KNOWN
Romania_98,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_103,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_107,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_108,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_110,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_109,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_113,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_112,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_116,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_114,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_117,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_121,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_120,COMPLETE_PROCESSING_BAN,DISCUSSED,KNOWN
Romania_119,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_122,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_123,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_125,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_124,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_127,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_128,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_126,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_130,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_131,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_129,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_132,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_134,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_133,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_135,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_138,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_136,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_137,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_139,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_142,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_143,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_141,COMPLETE_PROCESSING_BAN,DISCUSSED,KNOWN
Romania_141,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Romania_141,DATA_CATEGORY_LIMITATION,DISCUSSED,KNOWN
Romania_141,GEOGRAPHICAL_LIMITATION,DISCUSSED,KNOWN
Romania_141,TEMPORAL_LIMITATION,DISCUSSED,KNOWN
Romania_141,NOT_APPLICABLE NOT_APPLICABLE,DISCUSSED,UNKNOWN
Romania_140,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_145,COMPLETE_PROCESSING_BAN,DISCUSSED,KNOWN
Romania_145,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Romania_145,DATA_CATEGORY_LIMITATION,DISCUSSED,KNOWN
Romania_145,GEOGRAPHICAL_LIMITATION,DISCUSSED,KNOWN
Romania_145,TEMPORAL_LIMITATION,DISCUSSED,KNOWN
Romania_145,NOT_APPLICABLE NOT_APPLICABLE,DISCUSSED,UNKNOWN
Romania_144,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_146,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_148,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_153,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_150,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_156,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_151,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_152,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_154,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_158,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_159,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_157,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_155,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_161,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_162,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_163,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_165,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_167,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_164,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_166,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_170,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_171,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_174,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_175,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_172,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_176,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_11,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_177,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_3,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_5,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_4,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_4,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_5,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_12,TEMPORAL_LIMITATION,DISCUSSED,KNOWN
Portugal_13,SPECIFIC_PURPOSE_LIMITATION,DISCUSSED,KNOWN
Poland_8,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_3,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_2,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_7,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_9,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_6,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_13,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_12,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_14,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_15,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_16,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_19,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_18,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_17,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_20,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_21,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_24,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_22,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
