decision_id,option,status,token_status
Romania_21,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_24,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_26,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_25,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_28,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_29,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_27,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_30,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_34,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_33,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_36,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_32,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_31,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_37,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_38,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_43,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_40,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_42,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_41,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_45,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_48,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_49,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_47,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_50,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_46,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_52,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_51,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_53,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_54,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_57,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_56,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_58,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_59,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_60,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_61,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_62,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_63,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_65,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_67,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_68,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_69,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_70,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_72,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_71,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_74,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_73,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_79,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_77,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_76,NO_EXPLANATION_PROVIDED,DISCUSSED,KNOWN
Romania_78,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_80,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_75,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_82,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_81,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_84,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_87,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_86,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_85,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_92,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_91,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_93,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_94,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_96,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_95,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_100,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_99,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_102,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_101,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_98,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_103,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_107,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_108,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_110,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_109,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_113,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_112,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_116,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_114,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_117,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_121,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_120,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_119,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_122,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_123,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_125,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_124,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_127,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_128,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_126,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_130,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_131,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_129,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_132,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_134,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_133,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_135,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_138,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_136,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_137,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_139,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_142,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_143,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_141,INADEQUATE_SAFEGUARDS,DISCUSSED,KNOWN
Romania_141,PROFILING_WITHOUT_CONSENT,DISCUSSED,KNOWN
Romania_141,NO_EXPLANATION_PROVIDED,DISCUSSED,KNOWN
Romania_141,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Romania_141,NOT_APPLICABLE NOT_APPLICABLE,DISCUSSED,UNKNOWN
Romania_140,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_145,INADEQUATE_SAFEGUARDS,DISCUSSED,KNOWN
Romania_145,PROFILING_WITHOUT_CONSENT,DISCUSSED,KNOWN
Romania_145,NO_EXPLANATION_PROVIDED,DISCUSSED,KNOWN
Romania_145,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Romania_145,NOT_APPLICABLE NOT_APPLICABLE,DISCUSSED,UNKNOWN
Romania_144,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_146,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_148,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_153,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_150,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_156,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_151,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_152,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_154,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_158,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_159,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_157,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_155,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_161,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_162,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_163,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_165,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_167,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_164,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_166,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_170,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_171,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_174,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_175,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_172,DISCUSSED,DISCUSSED,STATUS_ONLY
Romania_176,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_11,DISCUSSED,DISCUSSED,STATUS_ONLY
Portugal_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Romania_177,DISCUSSED,DISCUSSED,STATUS_ONLY
Portugal_3,DISCUSSED,DISCUSSED,STATUS_ONLY
Portugal_5,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_4,DISCUSSED,DISCUSSED,STATUS_ONLY
Poland_4,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_5,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_12,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Portugal_13,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_8,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_3,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_2,DISCUSSED,DISCUSSED,STATUS_ONLY
Poland_7,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_9,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_6,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_13,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_12,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_14,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_15,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_16,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_19,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_18,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_17,DISCUSSED,DISCUSSED,STATUS_ONLY
Poland_20,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_21,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_24,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Poland_22,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
