source,target,edge_type,category
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_328,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_335,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_336,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_337,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_342,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_343,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_352,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_353,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_356,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_362,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_361,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_371,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_376,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_377,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_380,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_382,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_383,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_384,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_387,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_388,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_390,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_394,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_397,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_398,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_401,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_402,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_404,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_408,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_411,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_420,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_422,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_424,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_425,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_428,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_438,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_440,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_439,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_443,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_445,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_453,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_457,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_459,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_462,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_470,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_479,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_472,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_473,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_481,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_485,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_491,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_494,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_496,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_497,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_500,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_509,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_515,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_521,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_526,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_533,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_530,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_535,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_547,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_552,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_556,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_563,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_564,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_568,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_570,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_581,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_582,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_583,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_616,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_621,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_620,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_624,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_628,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Spain_629,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Slovenia_34,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Slovenia_50,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_1,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_11,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_50,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_52,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_58,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_74,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_102,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_103,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_134,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_140,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_174,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Romania_175,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Portugal_5,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Portugal_12,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Poland_19,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Poland_18,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Poland_20,violated,Article 5 Principles
United Kingdom_26,Article 5 Principles::NONE_VIOLATED,violated,Article 5 Principles
United Kingdom_26,Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,exercised,Corrective Powers
United Kingdom_26,Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,exercised,Corrective Powers
Article 5 Principles::NONE_VIOLATED,United Kingdom_35,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,United Kingdom_45,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,United Kingdom_49,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,United Kingdom_62,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_26,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_27,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_29,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_47,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_1,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_57,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_6,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_8,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_10,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_15,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_16,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_14,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_18,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_19,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_22,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_25,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_24,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_26,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_27,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_28,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_30,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_32,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_29,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_31,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_33,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_35,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_48,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_51,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_52,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_56,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_70,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_77,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_87,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_94,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_95,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_99,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_102,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_109,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_112,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_130,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_128,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_144,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_162,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_164,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_173,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_179,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_187,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_186,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_190,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_240,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_236,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_244,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_252,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_298,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_305,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_306,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_312,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_313,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_331,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_350,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_360,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_370,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_418,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_433,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_437,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_446,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_449,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_467,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_463,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_471,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_476,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_478,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_482,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_490,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_501,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_516,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_522,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_524,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_525,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_536,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_534,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_553,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_584,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_590,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_587,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_593,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_596,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_597,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_598,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_605,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_603,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_602,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_604,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_612,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_617,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_619,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_630,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_12,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_14,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_18,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_15,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_17,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_30,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_41,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_42,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_45,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_46,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovenia_47,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Slovakia_1,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_45,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_100,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_141,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_145,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Romania_151,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_4,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_5,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_8,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Poland_9,violated,Article 5 Principles
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_24,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_31,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_45,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_43,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_53,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,United Kingdom_50,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_2,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_3,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_4,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_1,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_7,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_10,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_14,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_22,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_33,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_29,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_32,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Sweden_36,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_3,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_4,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_40,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_45,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_46,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_50,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_57,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_64,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_66,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_72,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_85,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_86,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_90,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_94,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_92,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_96,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_100,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_97,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_102,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_108,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_117,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_118,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_122,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_124,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_125,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_123,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_136,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_138,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_139,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_143,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_149,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_150,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_152,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_155,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_164,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_163,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_168,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_166,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_174,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_172,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_177,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_175,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_180,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_189,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_190,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_192,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_193,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_197,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_206,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_204,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_208,exercised,Corrective Powers
Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,Spain_207,exercised,Corrective Powers
