decision_id,country_code,country_status,country_group,country_mapped_from_uk,country_whitelist_ok,dpa_name_raw,dpa_name_canonical,decision_date,decision_date_status,decision_year,decision_quarter,fine_eur,fine_numeric_valid,fine_positive,fine_log1p,fine_outlier_flag,fine_raw,fine_status,turnover_eur,turnover_numeric_valid,turnover_log1p,turnover_outlier_flag,turnover_raw,turnover_status,fine_to_turnover_ratio,isic_code,isic_desc,isic_section,n_principles_discussed,n_principles_violated,n_corrective_measures,severity_measures_present,remedy_only_case,breach_case,q36_text,q36_lang,q36_tokens,q52_text,q52_lang,q52_tokens,q67_text,q67_lang,q67_tokens,q68_text,q68_lang,q68_tokens,schema_echo_flag,schema_echo_fields,q30_discussed_known,q30_discussed_unknown,q30_discussed_status,q30_discussed_exclusivity_conflict,q31_violated_known,q31_violated_unknown,q31_violated_status,q31_violated_exclusivity_conflict,q32_bases_known,q32_bases_unknown,q32_bases_status,q32_bases_exclusivity_conflict,q41_aggrav_known,q41_aggrav_unknown,q41_aggrav_status,q41_aggrav_exclusivity_conflict,q42_mitig_known,q42_mitig_unknown,q42_mitig_status,q42_mitig_exclusivity_conflict,q46_vuln_known,q46_vuln_unknown,q46_vuln_status,q46_vuln_exclusivity_conflict,q47_remedial_known,q47_remedial_unknown,q47_remedial_status,q47_remedial_exclusivity_conflict,q50_other_measures_known,q50_other_measures_unknown,q50_other_measures_status,q50_other_measures_exclusivity_conflict,q53_powers_known,q53_powers_unknown,q53_powers_status,q53_powers_exclusivity_conflict,q54_scopes_known,q54_scopes_unknown,q54_scopes_status,q54_scopes_exclusivity_conflict,q56_rights_discussed_known,q56_rights_discussed_unknown,q56_rights_discussed_status,q56_rights_discussed_exclusivity_conflict,q57_rights_violated_known,q57_rights_violated_unknown,q57_rights_violated_status,q57_rights_violated_exclusivity_conflict,q58_access_issues_known,q58_access_issues_unknown,q58_access_issues_status,q58_access_issues_exclusivity_conflict,q59_adm_issues_known,q59_adm_issues_unknown,q59_adm_issues_status,q59_adm_issues_exclusivity_conflict,q61_dpo_issues_known,q61_dpo_issues_unknown,q61_dpo_issues_status,q61_dpo_issues_exclusivity_conflict,q64_transfer_violations_known,q64_transfer_violations_unknown,q64_transfer_violations_status,q64_transfer_violations_exclusivity_conflict
Spain_603,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,8422,Defence activities,O,1,0,1,0,1,0,"The decision focuses on procedural compliance with data subject rights under Spanish national law implementing Directive 2016/680, not GDPR Articles 5/6 principles.",ENGLISH_LIKELY,22,No fine was imposed; the resolution orders compliance with data subject rights procedures under Spanish national law.,ENGLISH_LIKELY,17,None mentioned,ENGLISH_LIKELY,2,"Spanish DPA orders national police to properly respond to data erasure request with specific justification, following court annulment of prior resolution; case concerns law enforcement data processing under national law, not GDPR.",ENGLISH_LIKELY,32,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,COMPLIANCE_ORDER,,DISCUSSED,0,COMPLY_WITH_DATA_SUBJECT_REQUESTS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ERASURE,,DISCUSSED,0,ERASURE,,DISCUSSED,0,INADEQUATE_RESPONSE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_601,ES,DISCUSSED,EU,0,1,Spanish Agency for Data Protection,Spanish Agency for Data Protection,,NOT_DISCUSSED,,,,0,0,,0,TYPE:0,DISCUSSED,,0,,0,TYPE:null,DISCUSSED,,,,,0,0,0,0,0,0,"TYPE:The defendant failed to properly respond to a data subject's access request regarding recordings from a job selection process, violating Article 15 GDPR by not providing the data or a valid refusal.",ENGLISH_LIKELY,32,"TYPE:No fine was imposed; the resolution focused on ordering compliance with the access request within ten business days, emphasizing restoration of rights rather than punitive measures.",ENGLISH_LIKELY,26,TYPE:,ENGLISH_LIKELY,1,"TYPE:A data subject complained to the Spanish DPA about a municipal transport company's failure to respond adequately to an access request for job selection process recordings. The DPA found the company violated Article 15 GDPR by not providing the data or a proper refusal, ordering compliance within ten days without imposing a fine.",ENGLISH_LIKELY,53,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_602,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,NOT_DISCUSSED,,,1,0,1,0,1,0,The decision found no violation of Article 5 or 6 principles as the defendant ultimately complied with the erasure request during proceedings.,ENGLISH_LIKELY,22,"No fine was imposed as the defendant complied during proceedings, resolving the complaint.",ENGLISH_LIKELY,13,CJEU judgment of 13 May 2014 (Google Spain),ENGLISH_LIKELY,8,"Complaint against Google for failure to comply with erasure request regarding a Google My Business review; during proceedings, Google removed the content, resolving the issue without fine or further action.",ENGLISH_LIKELY,30,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,COMPLY_WITH_DATA_SUBJECT_REQUESTS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ERASURE,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_608,,NOT_MENTIONED,UNKNOWN,0,0,,,,NOT_DISCUSSED,,,,1,0,,0,,NOT_MENTIONED,,1,,0,,NOT_MENTIONED,,,,,0,0,0,0,0,0,,UNKNOWN,0,,UNKNOWN,0,,UNKNOWN,0,,UNKNOWN,0,0,,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_609,,NOT_MENTIONED,UNKNOWN,0,0,,,,NOT_DISCUSSED,,,,1,0,,0,,NOT_MENTIONED,,1,,0,,NOT_MENTIONED,,,,,0,0,0,0,0,0,,UNKNOWN,0,,UNKNOWN,0,,UNKNOWN,0,,UNKNOWN,0,0,,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_604,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,,,,1,0,0,0,0,0,"The DPA found no violation of Article 5 or 6 principles as the claim was dismissed; the defendant was not required to provide copies of documents under data protection regulations as the requests were for administrative/public information access, not personal data access under GDPR.",ENGLISH_LIKELY,44,"No fine was imposed as the claim was dismissed; the DPA found no GDPR violations, concluding the requests pertained to administrative/public information access rather than personal data rights under GDPR.",ENGLISH_LIKELY,30,TYPE:STRING,ENGLISH_LIKELY,1,"Appeal upheld dismissing claim against a Spanish education council; complainant sought copies of school records and exams via data access rights, but DPA ruled requests were for administrative/public information under sectoral laws, not personal data under GDPR, so no violation found.",ENGLISH_LIKELY,41,1,Q12,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_606,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,G46,,,2,1,1,0,1,0,"The DPA found that Amazon Spain failed to properly respond to a data subject's access request within the legal timeframe, constituting a violation of Article 15 GDPR. The response was issued extemporaneously and failed to provide certain operational instructions that should have been retained as personal data.",ENGLISH_LIKELY,47,"No fine was imposed as this was a claims procedure regarding data subject rights, not a sanctioning procedure. The resolution focused on formal compliance rather than imposing penalties.",ENGLISH_LIKELY,28,NOT_DISCUSSED,ENGLISH_LIKELY,1,"Spanish DPA upheld a data subject's complaint against Amazon Spain for failing to respond timely to an access request under Article 15 GDPR. While Amazon eventually responded, it was late and failed to provide certain operational instructions that constituted personal data. The DPA found a security violation but imposed no fine, only requiring formal compliance.",ENGLISH_LIKELY,55,0,,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,COMPLY_WITH_DATA_SUBJECT_REQUESTS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,"EXCESSIVE_DELAY,INADEQUATE_RESPONSE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_607,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,Q (Human health and social work activities),,,2,2,1,1,1,0,The defendant violated Article 5 security and accountability principles by failing to properly respond to data subject access requests within the required timeframe and not cooperating fully with the DPA investigation.,ENGLISH_LIKELY,31,No fine was imposed as the case was resolved through formal procedures rather than sanctions. The DPA considered the delayed but eventual compliance and restoration of data subject rights as sufficient remedy.,ENGLISH_LIKELY,32,"Regulation (EU) 2016/679 (GDPR), Organic Law 3/2018 (LOPDGDD), Law 41/2002 (Patient Autonomy Law)",ENGLISH_LIKELY,13,"Spanish regional health service failed to properly respond to multiple access requests for a deceased patient's medical records. The DPA found violations of GDPR Articles 5 (security/accountability) and 15 (access rights), but accepted the belated compliance as restoring rights and issued only a reprimand without fine.",ENGLISH_LIKELY,46,0,,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,"SECURITY,ACCOUNTABILITY",,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,"NATURE_GRAVITY_DURATION,COOPERATION_WITH_AUTHORITY",,DISCUSSED,0,MITIGATION_ACTIONS,,DISCUSSED,0,PATIENTS,,DISCUSSED,0,IMMEDIATE_CESSATION,,DISCUSSED,0,NONE,,DISCUSSED,0,REPRIMAND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,"EXCESSIVE_DELAY,INADEQUATE_RESPONSE",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_611,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,6499,"Other financial service activities, except insurance and pension funding activities, n.e.c.",K,0,0,1,0,1,0,"Defendant partially provided access to personal data but denied access to contractual documents, claiming they were not covered by data protection regulations; DPA found bank movements are personal data and ordered full access provision.",ENGLISH_LIKELY,34,No fine imposed; case involved access right violation with corrective order to provide requested information within 10 business days.,ENGLISH_LIKELY,19,,UNKNOWN,0,"Spanish DPA overturned prior dismissal of data subject's access request against 4FINANCE; defendant provided partial access but denied contractual documents, claiming they weren't covered by GDPR; DPA ruled bank movements are personal data and ordered full access within 10 days.",ENGLISH_LIKELY,40,0,,,ACCESS,DISCUSSED,0,,ACCESS,DISCUSSED,0,,NOT_DISCUSSED,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,,COMPLY_WITH_DATA_SUBJECT_REQUESTS,DISCUSSED,0,COMPLY_WITH_DATA_SUBJECT_REQUESTS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,"INADEQUATE_RESPONSE,SCOPE_LIMITATIONS",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_612,ES,DISCUSSED,EU,0,1,Agencia Española de Protección de Datos,Agencia Española de Protección de Datos,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,NOT_MENTIONED,,,1,0,0,0,0,0,"The defendant failed to respond to a data subject's access request within the legal timeframe, but eventually provided the required information during the procedure, restoring the data subject's rights.",ENGLISH_LIKELY,29,"No fine was imposed as the defendant eventually complied with the access request, though extemporaneously, and no additional actions were required.",ENGLISH_LIKELY,21,NOT_DISCUSSED,ENGLISH_LIKELY,1,"Complaint against SAGE SPAIN, SL for failure to respond to data subject access request within legal timeframe; defendant eventually complied during procedure, resolving the issue without fine or corrective measures.",ENGLISH_LIKELY,30,0,,NONE_DISCUSSED,,NONE_DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NONE_DISCUSSED,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,EXCESSIVE_DELAY,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_610,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 0,DISCUSSED,,0,,0,TYPE:NUMBER,DISCUSSED,,,,,0,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_615,ES,DISCUSSED,EU,0,1,Catalan Data Protection Authority,Catalan Data Protection Authority,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,,,,1,0,0,0,0,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,NOT_DETERMINED,,NOT_DETERMINED,0,"CONSENT,LEGITIMATE_INTERESTS",,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_DETERMINED,,NOT_DETERMINED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NO_ISSUES_FOUND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_614,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,Q86,,,1,1,1,0,1,0,"Defendant failed to provide access to medical records via email as requested, citing inability to send abroad and identity verification issues, violating security and transparency principles under Article 5.",ENGLISH_LIKELY,29,No fine imposed; resolution orders compliance with access request within ten working days.,ENGLISH_LIKELY,13,,UNKNOWN,0,"Spanish DPA upheld complaint against regional health service for failing to provide medical record access via email; ordered compliance within 10 days, citing identity verification and security issues under GDPR Article 12 and 15.",ENGLISH_LIKELY,34,0,,SECURITY,,DISCUSSED,0,SECURITY,,DISCUSSED,0,,NOT_APPLICABLE,NOT_APPLICABLE,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,PATIENTS,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,COMPLIANCE_ORDER,,DISCUSSED,0,COMPLY_WITH_DATA_SUBJECT_REQUESTS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,ACCESS,,DISCUSSED,0,"INADEQUATE_RESPONSE,IDENTITY_VERIFICATION_ISSUES",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_613,ES,DISCUSSED,EU,0,1,Spanish Agency for Data Protection,Spanish Agency for Data Protection,,NOT_DISCUSSED,,,,0,0,,0,TYPE:NUMBER 0,DISCUSSED,,0,,0,TYPE:NUMBER,DISCUSSED,,,,,0,0,1,0,1,0,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,TYPE:STRING,ENGLISH_LIKELY,1,1,Q12,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,COMPLY_WITH_DATA_SUBJECT_REQUESTS,,DISCUSSED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0,,,NOT_MENTIONED,0
Spain_616,ES,DISCUSSED,EU,0,1,Spanish Data Protection Agency,Spanish Data Protection Agency,,NOT_DISCUSSED,,,600.000000,1,1,6.398595,0,600,DISCUSSED,,0,,0,TYPE:NUMBER,DISCUSSED,,,,,1,1,2,1,0,0,"The defendant violated Article 7 GDPR by conditioning sports registration on consent for image processing, making consent not freely given and therefore invalid.",ENGLISH_LIKELY,23,"The initial fine of €1,000 was reduced by 40% to €600 due to voluntary payment and recognition of responsibility. The fine was based on the nature of the infringement and the defendant's cooperation.",ENGLISH_LIKELY,33,TYPE:STRING,ENGLISH_LIKELY,1,"A sports club conditioned a minor's registration on consent for image processing, violating GDPR Article 7. The Spanish DPA imposed a €600 fine after voluntary payment and required measures to respect data subject choices within two months.",ENGLISH_LIKELY,37,1,Q12,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,CONSENT,,DISCUSSED,0,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE",,DISCUSSED,0,COOPERATION_WITH_AUTHORITY,,DISCUSSED,0,CHILDREN,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"ADMINISTRATIVE_FINE,COMPLY_WITH_DATA_SUBJECT_REQUESTS",,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NO_ISSUES_FOUND,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_617,ES,DISCUSSED,EU,0,1,Catalan Data Protection Authority (APDCAT),Catalan Data Protection Authority (APDCAT),2022-11-24T00:00:00+00:00,DISCUSSED,2022,Q4,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,P85,,,5,0,0,0,0,0,The decision finds no GDPR violations; it clarifies lawful processing under Article 6(1)(c) for public interest tasks and balances access rights with data minimization principles.,ENGLISH_LIKELY,25,No fine was imposed as the decision is an advisory report finding no GDPR infringements; it focuses on legal interpretation for access to public information involving minors' data.,ENGLISH_LIKELY,28,None mentioned,ENGLISH_LIKELY,2,"APDCAT report on a public information access denial case involving a school bullying protocol file for a minor; finds no GDPR violations, upholds access to own data under Article 15 with anonymization for third parties, and emphasizes legal obligation basis and data minimization.",ENGLISH_LIKELY,43,0,,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION,DATA_MINIMISATION,SECURITY,ACCOUNTABILITY",,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,LEGAL_OBLIGATION,,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,CHILDREN,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_619,ES,DISCUSSED,EU,0,1,Catalan Data Protection Agency (APDCAT),Catalan Data Protection Agency (APDCAT),2021-11-04T00:00:00+00:00,DISCUSSED,2021,Q4,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,84,Public administration and defence; compulsory social security,O,3,0,0,0,0,0,"The report assesses access to environmental information containing personal data, concluding that disclosure must comply with data protection laws, with specific limitations for sanctioning files involving natural persons and third-party data.",ENGLISH_LIKELY,31,"No fine was imposed as this is an advisory report on data protection implications for access to information, not an enforcement decision.",ENGLISH_LIKELY,22,Not mentioned.,ENGLISH_LIKELY,2,"APDCAT report on access request for water pollution records from 1975-present; advises limited disclosure due to personal data protection, excluding sanctioning files with natural persons unless aggregated or anonymized; no enforcement action.",ENGLISH_LIKELY,32,0,,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION,SECURITY",,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,"CONSENT,LEGAL_OBLIGATION,PUBLIC_TASK",,DISCUSSED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_DISCUSSED,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,NONE,,DISCUSSED,0,NONE,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,ACCESS,,DISCUSSED,0,NONE_VIOLATED,,NONE_VIOLATED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
Spain_621,ES,DISCUSSED,EU,0,1,Catalan Data Protection Authority,Catalan Data Protection Authority,,NOT_DISCUSSED,,,0.000000,1,0,0.000000,0,0,DISCUSSED,,0,,0,null,DISCUSSED,,8411,General public administration activities,O,2,1,3,1,1,0,The defendant processed biometric data without a valid legal basis under Article 9 GDPR and violated the principle of lawfulness under Article 5(1)(a) by using fingerprint recognition for time control without proper authorization.,ENGLISH_LIKELY,33,"No fine was imposed; corrective measures were ordered to cease biometric processing and implement an alternative system, with compliance required within two months.",ENGLISH_LIKELY,23,"EDPB Guidelines 05/2022 on facial recognition, EDPB Guidelines 3/2019 on video devices",ENGLISH_LIKELY,12,"Catalan DPA found La Canonja City Council violated GDPR Articles 5 and 35 by using fingerprint biometrics for employee time tracking without legal basis or impact assessment; ordered cessation and alternative system implementation within two months, with no fine imposed.",ENGLISH_LIKELY,40,0,,"LAWFULNESS_FAIRNESS_TRANSPARENCY,SECURITY",,DISCUSSED,0,LAWFULNESS_FAIRNESS_TRANSPARENCY,,DISCUSSED,0,"CONSENT,CONTRACT,LEGAL_OBLIGATION",,DISCUSSED,0,NATURE_GRAVITY_DURATION,,DISCUSSED,0,NONE,,DISCUSSED,0,EMPLOYEES,,DISCUSSED,0,NONE_MENTIONED,,NONE_MENTIONED,0,COMPLIANCE_ORDER,,DISCUSSED,0,"COMPLY_WITH_DATA_SUBJECT_REQUESTS,BRING_PROCESSING_INTO_COMPLIANCE,LIMITATION_PROHIBITION_OF_PROCESSING",,DISCUSSED,0,SPECIFIC_PURPOSE_LIMITATION,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,INFORMATION_OBLIGATIONS,,DISCUSSED,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0,NOT_APPLICABLE,,NOT_APPLICABLE,0
