ID,English_Translation,error,success,model_used,markdown_file,input_tokens,output_tokens,total_tokens,country_code,dpa_name,issue_date,is_appeal,appeal_outcome,multiple_defendants,primary_defendant_name,defendant_status,defendant_role,org_classifications,public_sector_level,isic_sector,turnover_mentioned,turnover_range,initiation_method,breach_discussed,art33_required,breach_notified,notified_within_72h,delay_length,breach_type,breach_cause,harm_materialized,affected_subjects,special_or_criminal_data,subjects_notified,art34_required,mitigating_actions,notification_failures_effect,art5_principles_discussed,art5_principles_violated,art6_bases_discussed,legal_bases_relied,consent_issues,legitimate_interest_outcome,art56_summary,fine_amount_eur,annual_turnover_eur,hit_caps,violation_duration,aggravating_factors,mitigating_factors,harm_documented,economic_benefit,cooperation_level,vulnerable_subjects,remedial_actions,first_time_violation,cross_border,other_measures,financial_consideration,fine_calc_summary,corrective_powers,processing_limitation_scope,compliance_deadline,ds_rights_discussed,ds_rights_violated,access_issues,adm_issues,dpo_appointment,dpo_issues,jurisdiction_complexity,data_transfers_discussed,transfer_violations_issues,precedent_significance,references_other_cases,edpb_references,case_summary
Spain_50,"1/7  Procedure No.: PS/00618/2021(EXP202103039) RESOLUTION OF PUNISHMENT PROCEDURE Of the actions carried out ex officio by the Spanish Agency for the Protection of Data before the entity, RODALI GES...",,True,x-ai/grok-4-fast:free,Spain_50.md,8015,1931,9946,ES,Spanish Agency for the Protection of Data,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,"RODALI GESTIÓN INMOBILIARIA, S.L.",ORGANIZATION,CONTROLLER,NOT_MENTIONED,NOT_APPLICABLE,68,NO,NOT_APPLICABLE,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"NEITHER,NOT_APPLICABLE",NOT_APPLICABLE,NOT_APPLICABLE,"NONE_MENTIONED,NOT_APPLICABLE",NOT_MENTIONED,LAWFULNESS_FAIRNESS_TRANSPARENCY,LAWFULNESS_FAIRNESS_TRANSPARENCY,NONE_DISCUSSED,UNCLEAR,NOT_APPLICABLE,NOT_APPLICABLE,The decision finds a violation of Article 13 GDPR for failure to provide information on personal data processing to clients at the time of obtaining their data during property purchase management. This breaches the transparency principle under Article 5(1)(a).,5000,,BELOW_ALL_CAPS,NOT_SPECIFIED,OTHER_CIRCUMSTANCES,NONE,NO_HARM_DOCUMENTED,NO_BENEFIT,NON_COOPERATIVE,NONE_MENTIONED,NONE_MENTIONED,UNCLEAR,NO_SINGLE_JURISDICTION,COMPLIANCE_ORDER,NOT_DISCUSSED,"The fine is set at 5,000 euros for violating Article 13 GDPR, considering the entity's activity in real estate involving personal data processing as an aggravating factor under Article 76 LOPDGDD. No mitigating factors are identified due to lack of response. The amount is below statutory caps.","REPRIMAND,BRING_PROCESSING_INTO_COMPLIANCE,ADMINISTRATIVE_FINE",NOT_APPLICABLE,WITHIN_MONTH,INFORMATION_OBLIGATIONS,INFORMATION_OBLIGATIONS,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,NONE,"Complainant reported no information on data processing during 2019 property purchase contract with real estate agency RODALI GESTIÓN INMOBILIARIA, S.L. AEPD initiated sanctioning procedure ex officio after no response; found violation of Article 13 GDPR for omitting client information on data purposes and rights. Imposed 5,000 EUR fine and ordered implementation of information mechanism within one month, citing aggravating factor of data-intensive business activity."
Spain_51,1/5  File No.: EXP202103746 RESOLUTION OF PUNISHMENT PROCEDURE Of the procedure instructed by the Spanish Agency for Data Protection and based on to the following BACKGROUND FIRST: A.A.A. (\*hereinaf...,,True,x-ai/grok-4-fast:free,Spain_51.md,6410,2137,8547,ES,Spanish Agency for Data Protection,2022-05-20,NO,NOT_APPLICABLE,NO,B.B.B.,NATURAL_PERSON,CONTROLLER,NOT_APPLICABLE,NOT_APPLICABLE,NOT_MENTIONED,NO,NOT_APPLICABLE,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"NEITHER,NOT_APPLICABLE",NOT_APPLICABLE,NOT_APPLICABLE,"NONE_MENTIONED,NOT_APPLICABLE","NOT_MENTIONED,NO_FINE_IMPOSED",DATA_MINIMISATION,NONE_VIOLATED,NONE_DISCUSSED,UNCLEAR,NOT_APPLICABLE,NOT_APPLICABLE,The decision assessed compliance with Article 5.1(c) data minimisation for video surveillance cameras. No violation was found as the system captured only private property with proper informative signage.,0,,BELOW_ALL_CAPS,NOT_SPECIFIED,NONE,NONE,NO_HARM_DOCUMENTED,NO_BENEFIT,PARTIAL_COOPERATION,NONE_MENTIONED,NONE_MENTIONED,NOT_DISCUSSED,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,No fine was imposed because no GDPR infringement was accredited after investigation. The procedure was archived due to lack of evidence of violation. Presumption of innocence applied in favor of the defendant.,NONE,NOT_APPLICABLE,NOT_APPLICABLE,NONE_DISCUSSED,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NO_REQUIREMENT,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,,"Complainant alleged video surveillance cameras by individual B.B.B. captured public roads and third-party private spaces without authorization. AEPD found cameras limited to defendant's private property with visible informative signage, no data minimisation violation under Article 5.1(c) GDPR. Procedure archived, no sanction imposed."
Spain_52,"1/6  File No.: EXP202103878 RESOLUTION OF FILE OF ACTIONS Of the actions carried out by the Spanish Agency for Data Protection and based on the following: FACTS FIRST: Mrs. A.A.A. (hereinafter, the c...",,True,x-ai/grok-4-fast:free,Spain_52.md,7260,2715,9975,ES,Spanish Agency for Data Protection,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,Archivohot.com,ORGANIZATION,UNCLEAR,NOT_APPLICABLE,NOT_APPLICABLE,NOT_MENTIONED,NO,NOT_APPLICABLE,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_MENTIONED,NOT_MENTIONED,"ARTICLE_9_SPECIAL_CATEGORY,NOT_APPLICABLE",YES_NOTIFIED,NOT_APPLICABLE,NONE_MENTIONED,NOT_MENTIONED,"LAWFULNESS_FAIRNESS_TRANSPARENCY,SECURITY",LAWFULNESS_FAIRNESS_TRANSPARENCY,CONSENT,NO_BASIS_CLAIMED,NOT_APPLICABLE,NOT_APPLICABLE,"The decision discusses unlawful processing of a minor's manipulated images without a valid legal basis under Article 6, emphasizing the need for consent. The right to erasure under Article 17 was exercised and fulfilled by removal of the content.",0,,NOT_APPLICABLE,NOT_SPECIFIED,NONE,NONE,NOT_DISCUSSED,NOT_DISCUSSED,NOT_DISCUSSED,"CHILDREN,NONE_MENTIONED","DATA_DELETION_ORDER,NONE_MENTIONED",UNCLEAR,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"No fine imposed as the responsible party could not be identified and the infringing content was removed promptly. The case was archived due to lack of evidence to attribute the violation. Investigation involved coordination with police and courts, but proceedings were provisionally archived.",NONE,NOT_APPLICABLE,NOT_APPLICABLE,ERASURE,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,,"Claimant, mother of minor, reports manipulated nude images from daughter's Instagram/TikTok uploaded to Archivohot.com without consent. AEPD verifies content removal within 6 days of claim on Oct 28, 2021; police investigation archived due to unidentified author. Decision files proceedings as erasure right fulfilled but no responsible party identified for unlawful processing under Articles 6 and 17 GDPR."
Spain_53,File No.: EXP202103983 RESOLUTION OF SANCTIONING PROCEDURE From the procedure carried out by the Spanish Data Protection Agency and on the basis of the following on the basis of the following BACKGROU...,,True,x-ai/grok-4-fast:free,Spain_53.md,9284,2356,11640,ES,Agencia Española de Protección de Datos,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,B.B.B.,NATURAL_PERSON,CONTROLLER,NOT_APPLICABLE,NOT_APPLICABLE,NOT_MENTIONED,NO,NOT_APPLICABLE,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"NEITHER,NOT_APPLICABLE",NOT_APPLICABLE,NOT_APPLICABLE,"NONE_MENTIONED,NOT_APPLICABLE",NOT_APPLICABLE,DATA_MINIMISATION,DATA_MINIMISATION,NONE_DISCUSSED,NO_BASIS_CLAIMED,NOT_APPLICABLE,NOT_APPLICABLE,"The decision identifies a violation of Article 5(1)(c) GDPR on data minimisation due to video surveillance cameras capturing images beyond the defendant's property, including the complainant's private garden and public street. No Article 6 legal bases are explicitly discussed or relied upon by the defendant.",300,,BELOW_ALL_CAPS,NOT_SPECIFIED,NONE,NONE,NO_HARM_DOCUMENTED,NO_BENEFIT,NON_COOPERATIVE,"CHILDREN,NONE_MENTIONED",NONE_MENTIONED,YES_FIRST_TIME,NO_SINGLE_JURISDICTION,COMPLIANCE_ORDER,NOT_DISCUSSED,"The fine is set at 300 EUR for the violation of Article 5(1)(c) GDPR, considering the minor nature, gravity, and duration of the processing, lack of cooperation, and involvement of a minor's privacy. No aggravating or mitigating factors beyond basic circumstances are explicitly weighted. The low amount reflects proportionality for a natural person in a domestic setting.","ADMINISTRATIVE_FINE,BRING_PROCESSING_INTO_COMPLIANCE",SPECIFIC_PURPOSE_LIMITATION,WITHIN_MONTH,NONE_DISCUSSED,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NO_REQUIREMENT,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,NOT_MENTIONED,"Neighbor (B.B.B.) installed 4 exterior home security cameras capturing complainant's (A.A.A.) private garden and public street where disabled child plays, violating privacy. AEPD admitted complaint on 14/01/2022, initiated sanctioning on 12/04/2022; defendant did not respond. Violation of Art. 5(1)(c) data minimisation confirmed; 300 EUR fine imposed, ordered camera removal or regularization within 10 working days."
Spain_54,1/11  File No.: EXP202104006 RESOLUTION OF TERMINATION OF THE PAYMENT PROCEDURE VOLUNTEER From the procedure instructed by the Spanish Data Protection Agency and based to the following BACKGROUND FIR...,,True,x-ai/grok-4-fast:free,Spain_54.md,9648,3311,12959,ES,Agencia Española de Protección de Datos,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,"VODAFONE ESPAÑA, S.A.U.",ORGANIZATION,CONTROLLER,"LARGE_ENTERPRISE,MULTINATIONAL",NOT_APPLICABLE,61,NO,NOT_APPLICABLE,COMPLAINT,YES,NOT_MENTIONED,NOT_MENTIONED,NOT_APPLICABLE,NOT_APPLICABLE,"HUMAN_ERROR,ORGANIZATIONAL_FAILURE",INTERNAL_CAUSE,NO_RISK_ONLY,UNDER_100,NEITHER,NOT_MENTIONED,NOT_MENTIONED,NONE_MENTIONED,NOT_MENTIONED,SECURITY,SECURITY,NONE_DISCUSSED,NOT_MENTIONED,NOT_APPLICABLE,NOT_APPLICABLE,The decision identifies a security breach where Vodafone sent another customer's personal data to the complainant via email and recording. This constitutes violations of Article 5.1.f (integrity and confidentiality) and Article 32 (security of processing) due to inadequate technical and organizational measures.,56000,,BELOW_ALL_CAPS,NOT_SPECIFIED,"NATURE_GRAVITY_DURATION,OTHER_CIRCUMSTANCES","NATURE_GRAVITY_DURATION,DATA_CATEGORIES_AFFECTED,OTHER_CIRCUMSTANCES",NO_HARM_DOCUMENTED,NO_BENEFIT,PARTIAL_COOPERATION,NONE_MENTIONED,NONE_MENTIONED,NOT_DISCUSSED,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"Proposed fine of 70,000 EUR (50,000 for Art. 5.1.f violation under Art. 83.5; 20,000 for Art. 32 violation under Art. 83.4), considering low number affected and no harm as mitigating, and defendant's data-intensive activity as aggravating. Voluntary payment with 20% reduction applied, resulting in 56,000 EUR paid. Procedure terminated upon payment per Art. 85 LPACAP.",ADMINISTRATIVE_FINE,NOT_APPLICABLE,NOT_APPLICABLE,ACCESS,NOT_DETERMINED,EXCESSIVE_DELAY,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,,"Complainant filed claim on 21/08/2021 against Vodafone for failing to provide copy of phone contract despite multiple requests (access right infringement) and receiving another customer's contract plus 28/07/2020 audio recording with name, ID, phone. AEPD initiated sanctioning on 10/08/2022 for GDPR Art. 5(1)(f) and Art. 32 violations due to confidentiality breach from inadequate security measures; no breach notification discussed. Proposed 70,000 EUR fine reduced to 56,000 EUR via voluntary payment on 07/09/2022, terminating procedure without further enforcement."
Spain_55,1/10  Procedure No.: PS/00030/2022 (EXP202104460) RESOLUTION SANCTION PROCEDURE Of the actions carried out ex officio by the Spanish Agency for the Protection of Data before the entity PREICO JURÍDIC...,,True,x-ai/grok-4-fast:free,Spain_55.md,9674,2217,11891,ES,Spanish Data Protection Agency,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,"PREICO JURÍDICOS, S.L.",ORGANIZATION,CONTROLLER,NOT_MENTIONED,NOT_APPLICABLE,6910,NO,NOT_APPLICABLE,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,"NEITHER,NOT_APPLICABLE",NOT_APPLICABLE,NOT_APPLICABLE,"NONE_MENTIONED,NOT_APPLICABLE",NOT_MENTIONED,LAWFULNESS_FAIRNESS_TRANSPARENCY,LAWFULNESS_FAIRNESS_TRANSPARENCY,CONSENT,CONSENT,"NOT_FREELY_GIVEN,NOT_INFORMED,NOT_APPLICABLE",NOT_APPLICABLE,"The decision finds violations of lawfulness and transparency principles due to use of non-essential cookies without prior consent and inadequate information in the cookie policy. A cookie wall prevented browsing without acceptance, invalidating consent.",2000,,BELOW_ALL_CAPS,NOT_SPECIFIED,NONE,NONE,NO_HARM_DOCUMENTED,NO_BENEFIT,PARTIAL_COOPERATION,NONE_MENTIONED,SYSTEM_UPGRADES,UNCLEAR,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"The fine of 2000 euros is imposed for a minor infraction under LSSI Article 22.2 due to deficiencies in cookie usage and policy. No aggravating or mitigating factors under GDPR Article 83 are discussed, as the sanction is under LSSI. The amount matches the initial proposal with no adjustments.",ADMINISTRATIVE_FINE,NOT_APPLICABLE,NOT_APPLICABLE,NONE_DISCUSSED,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,YES_SOME_REFERENCES,GT29 Opinion 4/2012,"AEPD sanctions PREICO JURÍDICOS, S.L. 2000 euros for LSSI Article 22.2 violation on website cookies; complaint alleged cookie wall blocking access without acceptance. Investigation found non-essential Google cookies installed without consent, no banner, no rejection option, and incomplete policy lacking cookie details. Reasoning cites WP29 guidance on consent requirements, classifying as minor infraction with no GDPR fine but transparency/lawfulness issues."
Spain_56,1/4  File No.: EXP202104530 RESOLUTION OF SANCTIONING PROCEDURE Of the procedure instructed by the Spanish Agency for Data Protection and based on to the following BACKGROUND FIRST: A.A.A. (hereinaft...,,True,x-ai/grok-4-fast:free,Spain_56.md,5744,2065,7809,ES,Spanish Agency for Data Protection,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,"BOOKSY INTERNATIONAL SPOLKA, S.L.",ORGANIZATION,PROCESSOR,NOT_MENTIONED,NOT_APPLICABLE,NOT_MENTIONED,NO,NOT_APPLICABLE,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_MENTIONED,NOT_APPLICABLE,LAWFULNESS_FAIRNESS_TRANSPARENCY,NONE_VIOLATED,CONSENT,NO_BASIS_CLAIMED,NOT_APPLICABLE,NOT_APPLICABLE,"The decision examines lawfulness of processing for commercial SMS under LSSI Article 21, linked to GDPR consent requirements. No GDPR violation found as defendant acted as processor without direct control over data.",0,,NOT_APPLICABLE,NOT_SPECIFIED,NONE,NONE,NO_HARM_DOCUMENTED,NO_BENEFIT,FULL_COOPERATION,NONE_MENTIONED,NONE_MENTIONED,NOT_DISCUSSED,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"No fine imposed as proceedings archived; defendant determined to be processor, not controller, with no direct infringement. Allegations confirmed compliance with GDPR Article 28 obligations via contract with controller.",NONE,NOT_APPLICABLE,NOT_APPLICABLE,NONE_DISCUSSED,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,NOT_DISCUSSED,"Claimant received unsolicited commercial SMS on 11/10/2021 from Booksy platform used by Sheila Nails beauty salon. Booksy claimed processor role under GDPR Article 28, with Sheila Nails as controller handling client data and SMS. AEPD archived proceedings on basis Booksy not responsible for consent violation under LSSI Article 21."
Spain_57,1/48  File No.: EXP202100603 RESOLUTION OF SANCTIONING PROCEDURE Of the procedure instructed by the Spanish Agency for Data Protection and based on to the following BACKGROUND FIRST: A.A.A. British c...,,True,x-ai/grok-4-fast:free,Spain_57.md,32367,1822,34189,ES,Agencia Española de Protección de Datos,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,GSMA LTD,ORGANIZATION,CONTROLLER,"LARGE_ENTERPRISE,MULTINATIONAL",NOT_APPLICABLE,J,YES,10M_TO_50M,COMPLAINT,NO,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,10000_TO_100000,ARTICLE_9_SPECIAL_CATEGORY,NOT_APPLICABLE,NOT_APPLICABLE,"SECURITY_IMPROVEMENTS,COOPERATION_WITH_DPA",NOT_APPLICABLE,"LAWFULNESS_FAIRNESS_TRANSPARENCY,PURPOSE_LIMITATION,DATA_MINIMISATION,SECURITY,ACCOUNTABILITY","SECURITY,ACCOUNTABILITY","CONSENT,LEGAL_OBLIGATION","CONSENT,LEGAL_OBLIGATION",NOT_APPLICABLE,NOT_APPLICABLE,"The decision finds violation of Article 35 GDPR due to inadequate DPIA for biometric facial recognition processing at MWC 2021 event. The DPIA provided was nominal, lacking assessment of necessity, proportionality, risks to rights and freedoms, and mitigation measures for high-risk biometric data processing.",200000,34120000,BELOW_ALL_CAPS,MONTHS,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE,DATA_CATEGORIES_AFFECTED",NONE,NO_HARM_DOCUMENTED,NO_BENEFIT,FULL_COOPERATION,NONE_MENTIONED,"SYSTEM_UPGRADES,STAFF_TRAINING",YES_FIRST_TIME,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"Fine set at 200,000 EUR for Article 35 violation, considering aggravating factors like nature/severity (high-risk biometric processing affecting 20,000 attendees), negligence in diligence for special data regime, and strong link to defendant's activity. Mitigations not applied as collaboration is baseline duty, infringement not brief despite four-month duration, no prior violations but not extenuating, and audience tech-savviness irrelevant to DPIA failure.",ADMINISTRATIVE_FINE,NOT_APPLICABLE,NOT_APPLICABLE,INFORMATION_OBLIGATIONS,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,YES_MENTIONED_NO_ASSESSMENT,"NO_ADEQUATE_SAFEGUARDS,NO_IMPACT_ASSESSMENT",ROUTINE_APPLICATION,YES_SOME_REFERENCES,Guidelines 3/2019 on video devices; Opinion 3/2012 on biometric technologies; WP248 on DPIA; WP218 on risk-based approach; EDPB Guidelines 04/2022 on fines (in consultation),"AEPD fines GSMA LTD 200,000 EUR for violating Article 35 GDPR by failing to conduct proper DPIA before implementing optional facial recognition (BREEZ) for identity verification at MWC Barcelona 2021, processing biometric data of up to 7,585 in-person attendees (out of 20,000 total) via ScanVis processor in Hong Kong, hosted on AWS in EU. Complaint from speaker A.A.A. highlighted lack of necessity/proportionality assessment, risks to rights/freedoms, and inadequate transfer safeguards; defendant's 2019/2020 DPIA was nominal, not updated for 2021 COVID/contactless context or event specifics, ignoring high-risk biometric elements despite consent basis and manual alternative. Aggravating: scale/severity of biometric risks, negligence in proactive measures, activity-data link; no mitigations applied as cooperation baseline, first offense not extenuating."
Spain_58,1/8  File No.: EXP202104873 RESOLUTION OF SANCTIONING PROCEDURE Of the procedure instructed by the Spanish Agency for Data Protection and based on to the following BACKGROUND FIRST: A.A.A. (hereinaft...,,True,x-ai/grok-4-fast:free,Spain_58.md,8225,2564,10789,ES,Spanish Agency for Data Protection,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,"INDECEMI, S.L.",ORGANIZATION,CONTROLLER,NOT_MENTIONED,NOT_APPLICABLE,4666,NO,NOT_APPLICABLE,COMPLAINT,YES,NOT_MENTIONED,NOT_MENTIONED,NOT_APPLICABLE,NOT_APPLICABLE,HUMAN_ERROR,INTERNAL_CAUSE,NO_RISK_ONLY,UNDER_100,NEITHER,YES_NOTIFIED,UNCLEAR,NONE_MENTIONED,NOT_MENTIONED,SECURITY,SECURITY,NONE_DISCUSSED,NONE_DISCUSSED,NOT_APPLICABLE,NOT_APPLICABLE,"The decision identifies a security breach where personal data was emailed to the wrong recipient, violating Article 5(1)(f) on integrity and confidentiality. It also finds inadequate technical and organizational measures under Article 32, leading to improper data exposure.",5000,,BELOW_ALL_CAPS,NOT_SPECIFIED,NONE,NATURE_GRAVITY_DURATION,NO_HARM_DOCUMENTED,NO_BENEFIT,NON_COOPERATIVE,NONE_MENTIONED,NONE_MENTIONED,UNCLEAR,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"The fine for Article 5(1)(f) violation is set at €3,000, considering the limited number of affected individuals (two) and absence of serious harm as mitigating factors, along with the defendant's business not involving large-scale data processing. The fine for Article 32 violation is €2,000, graduated similarly based on the infringement's seriousness and scope under Article 83(2) criteria.",ADMINISTRATIVE_FINE,NOT_APPLICABLE,NOT_APPLICABLE,NONE_DISCUSSED,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,NO_REFERENCES,,"Claimant filed complaint against INDECEMI after receiving another person's personal data (name, NIF, address, phone, email) via email during claim process; reciprocal disclosure occurred. AEPD deemed it a confidentiality breach violating Art. 5(1)(f) due to unauthorized access and Art. 32 for lacking appropriate security measures, imposing €3,000 and €2,000 fines respectively, mitigated by limited impact on two subjects and no documented harm."
Spain_59,1/19  File No.: EXP202104875 RESOLUTION OF TERMINATION OF THE PROCEDURE FOR PAYMENT VOLUNTEER Of the procedure instructed by the Spanish Agency for Data Protection and based on to the following BACKG...,,True,x-ai/grok-4-fast:free,Spain_59.md,14070,4262,18332,ES,Spanish Agency for Data Protection,NOT_DISCUSSED,NO,NOT_APPLICABLE,NO,"BANKINTER, S.A.",ORGANIZATION,CONTROLLER,LARGE_ENTERPRISE,NOT_APPLICABLE,NOT_MENTIONED,NO,NOT_APPLICABLE,COMPLAINT,YES,NOT_MENTIONED,NOT_MENTIONED,NOT_APPLICABLE,NOT_APPLICABLE,"HUMAN_ERROR,ORGANIZATIONAL_FAILURE",INTERNAL_CAUSE,YES_NON_MATERIAL_HARM,UNDER_100,NEITHER,NOT_MENTIONED,NOT_MENTIONED,"COOPERATION_WITH_DPA,SYSTEM_FIXES",NOT_MENTIONED,SECURITY,SECURITY,NONE_DISCUSSED,NOT_MENTIONED,NOT_APPLICABLE,NOT_APPLICABLE,"The decision identifies violations of Article 5(1)(f) due to failure to ensure data confidentiality and integrity, as a customer accessed third-party account data in their online statement. It also finds a breach of Article 32 for inadequate technical and organizational measures in handling account ownership changes, leading to unauthorized data access.",80000,,BELOW_ALL_CAPS,NOT_SPECIFIED,"NATURE_GRAVITY_DURATION,INTENT_NEGLIGENCE,TECHNICAL_ORGANIZATIONAL_MEASURES,OTHER_CIRCUMSTANCES",OTHER_CIRCUMSTANCES,YES_NON_MATERIAL_HARM,NO_BENEFIT,PARTIAL_COOPERATION,NONE_MENTIONED,SYSTEM_FIXES,NOT_DISCUSSED,NO_SINGLE_JURISDICTION,NONE,NOT_DISCUSSED,"For the Article 5(1)(f) violation, a 60,000 EUR fine was proposed considering aggravating factors such as the seriousness of confidentiality breach, negligence, and the bank's data-intensive business, mitigated by affecting only one person. For the Article 32 violation, a 40,000 EUR fine was proposed with similar aggravating and mitigating factors. The total was reduced by 20% to 80,000 EUR upon voluntary payment, terminating the procedure.",ADMINISTRATIVE_FINE,NOT_APPLICABLE,NOT_APPLICABLE,NONE_DISCUSSED,NONE_VIOLATED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_DISCUSSED,NOT_APPLICABLE,SINGLE_JURISDICTION_DOMESTIC,NOT_DISCUSSED,NOT_APPLICABLE,ROUTINE_APPLICATION,YES_SOME_REFERENCES,None mentioned,"AEPD initiated sanctioning against Bankinter S.A. following a 2021 complaint where a customer accessed a third party's account movements in their online monthly statement due to an error in ownership change management; the bank delayed correction despite notifications. Violations of GDPR Articles 5(1)(f) and 32 confirmed for failing security and confidentiality via inadequate measures and negligence. Proposed fines of 60,000 EUR and 40,000 EUR reduced to 80,000 EUR via voluntary payment, terminating procedure without appeal."
