source,target,edge_type,category
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_16,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_17,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_18,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_27,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_26,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_34,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_41,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_39,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_44,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_48,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_51,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_64,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_65,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_69,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_72,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_76,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_77,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_75,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Norway_82,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_3,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_13,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_24,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_26,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_28,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_27,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_29,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_31,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_34,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_38,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Malta_1,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Netherlands_39,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Malta_12,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Luxembourg_11,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Lithuania_3,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Lithuania_10,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_3,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_1,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_4,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_12,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_10,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_11,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Latvia_14,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_1,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_2,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_13,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_16,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_20,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_22,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_25,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_29,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_31,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_26,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_27,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_34,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_36,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_38,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_43,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_46,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_50,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_60,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_62,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_63,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_65,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_69,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_70,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_71,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_79,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_84,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_90,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_89,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_97,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_98,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_95,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_100,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_105,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_108,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_109,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_113,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_112,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_114,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_116,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_120,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_125,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_127,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_131,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_128,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_129,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_135,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_134,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_144,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_145,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_150,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_151,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_161,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_168,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_170,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_178,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_177,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_184,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_183,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_186,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_195,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_197,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_200,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_203,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_219,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_220,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_224,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_226,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_235,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_238,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_242,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_243,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_258,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_255,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_262,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_261,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_268,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_270,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_281,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_285,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_280,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_284,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_289,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_290,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_294,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_297,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_298,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_307,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Italy_306,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Ireland_21,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_1,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_7,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_10,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_12,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_16,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_36,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_43,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_50,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_51,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_49,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_54,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_78,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_91,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_95,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_98,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Iceland_101,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_8,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_9,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_15,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_17,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_20,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_21,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_22,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_23,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_25,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_28,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_30,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_29,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_35,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_36,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_39,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_43,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_41,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_46,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_45,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_47,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_49,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_55,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_56,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Hungary_57,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_16,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_19,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_22,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_25,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_33,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_53,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_54,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_56,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_63,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_78,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_82,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_88,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_91,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_100,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_108,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_111,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_113,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Greece_116,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_9,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_7,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_11,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_15,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_18,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_26,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_31,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_30,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_36,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_35,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_37,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_39,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Germany_43,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_6,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_7,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_10,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_11,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_18,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_20,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_24,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_39,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_45,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_50,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_55,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_56,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_61,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_63,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_66,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,France_68,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_6,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_4,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_11,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_21,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_23,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_24,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_32,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_36,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_42,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_43,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_39,violated,Article 5 Principles
Article 5 Principles::LAWFULNESS_FAIRNESS_TRANSPARENCY,Finland_44,violated,Article 5 Principles
United Kingdom_26,Article 5 Principles::NONE_VIOLATED,violated,Article 5 Principles
United Kingdom_26,Corrective Powers::COMPLY_WITH_DATA_SUBJECT_REQUESTS,exercised,Corrective Powers
United Kingdom_26,Corrective Powers::BRING_PROCESSING_INTO_COMPLIANCE,exercised,Corrective Powers
Article 5 Principles::NONE_VIOLATED,United Kingdom_35,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,United Kingdom_45,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,United Kingdom_49,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,United Kingdom_62,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_26,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_27,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_29,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_47,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_1,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Sweden_57,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_6,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_7,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_8,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_10,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_15,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_16,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_14,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_18,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_19,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_22,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_25,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_24,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_26,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_27,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_28,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_30,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_32,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_29,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_31,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_33,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_35,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_48,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_51,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_52,violated,Article 5 Principles
Article 5 Principles::NONE_VIOLATED,Spain_56,violated,Article 5 Principles
