A10_DefendantCount,A11_DefendantName,A12_DefendantRole,A12_DefendantRole__Controller,A12_DefendantRole__Joint_Controller,A12_DefendantRole__Processor,A12_DefendantRole__UNKNOWN,A13_InstitutionalIdentity,A14_EconomicSector,A15_DefendantCategory,A15_DefendantCategory__BUSINESS,A15_DefendantCategory__INDIVIDUAL,A15_DefendantCategory__NON_PROFIT,A15_DefendantCategory__OTHER,A15_DefendantCategory__PUBLIC_AUTHORITY,A15_DefendantCategory__UNKNOWN,A16_SensitiveData,A16_SensitiveData_bin,A17_SensitiveDataTypes,A18_Cookies,A18_Cookies_bin,A19_VulnerableSubjects,A1_Country,A20_LegalBasis,A21_DataTransfers,A21_DataTransfers_bin,A22_TransferMechanism,A23_HighRiskProcessing,A23_HighRiskProcessing_pos_bin,A24_PowerImbalance,A24_PowerImbalance_pos_bin,A25_SubjectsAffected,A26_InfringementDuration,A27_DamageEstablished,A27_DamageEstablished__Both,A27_DamageEstablished__Material_Damage,A27_DamageEstablished__Non_Material_Damage,A27_DamageEstablished__None,A27_DamageEstablished__Not_Assessed,A27_DamageEstablished__UNKNOWN,A27_DamageEstablished_pos_bin,A28_DPIARequired,A28_DPIARequired__Not_Assessed,A28_DPIARequired__Not_Required,A28_DPIARequired__Required_And_Conducted,A28_DPIARequired__Required_Not_Conducted,A28_DPIARequired__UNKNOWN,A28_DPIARequired_pos_bin,A29_SecurityMeasures,A29_SecurityMeasures__Adequate,A29_SecurityMeasures__Inadequate,A29_SecurityMeasures__Not_Evaluated,A29_SecurityMeasures__UNKNOWN,A29_SecurityMeasures_pos_bin,A2_Authority,A30_DataMinimization,A30_DataMinimization__Compliant,A30_DataMinimization__Not_Evaluated,A30_DataMinimization__UNKNOWN,A30_DataMinimization__Violated,A30_DataMinimization_pos_bin,A31_SubjectRightsRequests,A31_SubjectRightsRequests_bin,A32_RightsInvolved,A33_TransparencyObligations,A33_TransparencyObligations__Compliant,A33_TransparencyObligations__Not_Evaluated,A33_TransparencyObligations__UNKNOWN,A33_TransparencyObligations__Violated,A33_TransparencyObligations_pos_bin,A34_Art_12,A34_Art_13,A34_Art_14,A34_Art_15,A34_Art_17,A34_Art_21,A34_Art_24,A34_Art_25,A34_Art_28,A34_Art_30,A34_Art_32,A34_Art_33,A34_Art_34,A34_Art_35,A34_Art_5,A34_Art_6,A34_GDPREvaluated,A35_Art_12,A35_Art_13,A35_Art_14,A35_Art_15,A35_Art_17,A35_Art_21,A35_Art_24,A35_Art_25,A35_Art_28,A35_Art_30,A35_Art_32,A35_Art_33,A35_Art_34,A35_Art_35,A35_Art_5,A35_Art_6,A35_GDPRViolated,A36_NoInfringement,A36_NoInfringement_bin,A37_LegalBasisInvalid,A37_LegalBasisInvalid__N,A37_LegalBasisInvalid__Not_Evaluated,A37_LegalBasisInvalid__UNKNOWN,A37_LegalBasisInvalid__Y,A37_LegalBasisInvalid_pos_bin,A38_NegligenceEstablished,A38_NegligenceEstablished__N,A38_NegligenceEstablished__Not_Assessed,A38_NegligenceEstablished__UNKNOWN,A38_NegligenceEstablished__Y,A38_NegligenceEstablished_pos_bin,A39_ManagementAuthorization,A39_ManagementAuthorization__N,A39_ManagementAuthorization__Not_Assessed,A39_ManagementAuthorization__UNKNOWN,A39_ManagementAuthorization__Y,A39_ManagementAuthorization_pos_bin,A3_DecisionDate,A40_DefendantCooperation,A40_DefendantCooperation__Cooperative,A40_DefendantCooperation__Not_Discussed,A40_DefendantCooperation__Partially_Cooperative,A40_DefendantCooperation__UNKNOWN,A40_DefendantCooperation__Uncooperative,A40_DefendantCooperation_pos_bin,A41_MitigatingMeasures,A41_MitigatingMeasures__Before_Investigation,A41_MitigatingMeasures__During_Investigation,A41_MitigatingMeasures__None,A41_MitigatingMeasures__Not_Discussed,A41_MitigatingMeasures__UNKNOWN,A41_MitigatingMeasures_pos_bin,A42_PriorNonCompliance,A42_PriorNonCompliance__N,A42_PriorNonCompliance__Not_Assessed,A42_PriorNonCompliance__UNKNOWN,A42_PriorNonCompliance__Y,A42_PriorNonCompliance_pos_bin,A43_FinancialBenefit,A43_FinancialBenefit__N,A43_FinancialBenefit__Not_Assessed,A43_FinancialBenefit__UNKNOWN,A43_FinancialBenefit__Y,A43_FinancialBenefit_pos_bin,A44_PriorMeasuresConsidered,A45_SanctionType,A46_FineAmount,A46_FineAmount_EUR,A47_FineCurrency,A48_EDPBGuidelines,A48_EDPBGuidelines_bin,A49_FineCalculationFactors,A49_FineCalculationFactors__N,A49_FineCalculationFactors__N_A,A49_FineCalculationFactors__Partially,A49_FineCalculationFactors__Y,A49_FineCalculationFactors_bin,A4_CaseTrigger,A4_CaseTrigger__BREACH_NOTIFICATION,A4_CaseTrigger__COMPLAINT,A4_CaseTrigger__EX_OFFICIO_INVESTIGATION,A4_CaseTrigger__OTHER,A4_CaseTrigger__UNKNOWN,A50_CaseSummary,A5_CrossBorder,A5_CrossBorder_bin,A6_DPARole,A6_DPARole__Concerned_Authority,A6_DPARole__Lead_Authority,A6_DPARole__N_A,A7_IsAppeal,A7_IsAppeal_bin,A8_AppealSuccess,A8_AppealSuccess__N_A,A8_AppealSuccess__Successful,A8_AppealSuccess__Unsuccessful,A9_PriorInfringements,A9_PriorInfringements__DISCUSSED_NO_PRIOR_FOUND,A9_PriorInfringements__NOT_DISCUSSED,A9_PriorInfringements__PRIOR_INFRINGER_PRESENT,A9_PriorInfringements__UNKNOWN,ID,LegalBasis_Consent,LegalBasis_Contract,LegalBasis_Legal_Obligation,LegalBasis_Legitimate_Interest,LegalBasis_Public_Task,LegalBasis_Vital_Interests,Right_Access,Right_Automated_Decision_Making,Right_Erasure,Right_Objection,Right_Portability,Right_Rectification,Right_Restrict_Processing,Sanction_Compliance_Order,Sanction_Data_Flow_Suspension,Sanction_Fine,Sanction_None,Sanction_Other_Corrective_Measure,Sanction_Processing_Ban_Permanent,Sanction_Processing_Ban_Temporary,Sanction_Reprimand,Sanction_Warning,SensitiveType_Biometric,SensitiveType_Criminal,SensitiveType_Genetic,SensitiveType_Health,SensitiveType_Other,SensitiveType_Philosophical,SensitiveType_Political,SensitiveType_Racial_Ethnic,SensitiveType_Religious,SensitiveType_Sexual,SensitiveType_Trade_Union,TransferMech_Adequacy_Decision,TransferMech_Binding_Corporate_Rules,TransferMech_Certification,TransferMech_Derogation,TransferMech_None_Specified,TransferMech_Standard_Contractual_Clauses,VulnerableSubject_Children,VulnerableSubject_Elderly,VulnerableSubject_Employees,VulnerableSubject_Other_Vulnerable,VulnerableSubject_Patients,VulnerableSubject_Students,dataset_source
1.0,Spotify AB,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,,,None_Mentioned,SE,Not_Specified,Y,1.0,Standard_Contractual_Clauses,Not_Assessed,,Not_Discussed,,,11 June 2019 to 16 May 2022; and 16 November 2021 to 16 May 2022,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Swedish Authority for Privacy Protection (IMY),Not_Evaluated,0,1,0,0,,Y,1.0,Access,Violated,0,0,0,1,0.0,1.0,,,1.0,,,,,,,,,,,,,"Art. 12(1), Art. 12(2), Art. 12(3), Art. 15(1), Art. 15(2), Art. 15(3)",1.0,,,1.0,,,,,,,,,,,,,"Art. 12(1), Art. 12(3), Art. 15(1)(a), Art. 15(1)(b), Art. 15(1)(c), Art. 15(1)(d), Art. 15(1)(g), Art. 15(2), Art. 15(3)",Y,1,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,12-06-2023,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,"Fine, Reprimand, Compliance_Order",58000000.0,4988000.0,SEK,Y,1.0,Y,0,0,0,1,1.0,COMPLAINT,0,1,0,0,0,"IMY found Spotify’s Article 15 responses unclear and insufficient, including non-individualized information on purposes, data categories, recipients, retention, sources, and third-country safeguards, and provided technical log descriptions only in English. It upheld infringements in two complaints (late response and incomplete or insufficiently understandable copies), while a third complaint was rejected. IMY imposed a SEK 58,000,000 fine, issued a reprimand, and ordered Spotify to fulfill one complainant’s access request within one month.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dataSweden.csv
1.0,The Regional Board of the Uppsala Region,Controller,1,0,0,0,S.13 - General government,,PUBLIC_AUTHORITY,0,0,0,0,1,0,Y,1.0,Health,N,0.0,"Children, Employees, Patients, Other_Vulnerable",SE,Not_Specified,N,0.0,,Y,1.0,Not_Discussed,,100000-500000,25 May 2018 to 7 May 2019,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Integrity Protection Authority,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,1.0,,,,1.0,,,,1.0,,"Art. 4(7), Art. 5(2), Art. 24(1), Art. 32, Art. 9(1)",,,,,,,,,,,1.0,,,,,,Art. 32(1),N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,26-01-2022,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,300000.0,25800.0,SEK,N,0.0,Y,0,0,0,1,1.0,BREACH_NOTIFICATION,1,0,0,0,0,"IMY found that the Regional Board of the Uppsala Region sent unencrypted Excel files containing sensitive health data and social security numbers via email within the region, breaching Article 32(1) GDPR. Despite transport encryption (TLS 1.2), the file contents were readable after transfer, posing high risk, and the practice violated the region’s own guidelines. Considering the systematic, long-lasting processing affecting up to 500,000 individuals and limited mitigating factors, IMY imposed a SEK 300,000 administrative fine.",N,0.0,,0,0,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,dataSweden.csv
1.0,Bonnier News AB,Joint_Controller,0,1,0,0,S.11 - Non-financial corporations,"Code: 5813, Description: Publishing of newspapers, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,Y,1.0,None_Mentioned,SE,Legitimate_Interest,,,,Not_Assessed,,Not_Discussed,,,7 November 2019 to 11 June 2020,,0,0,0,0,0,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Swedish Data Protection Authority (IMY),Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,1.0,1.0,"Art. 4(1), Art. 4(4), Art. 5(1)(a), Art. 5(1)(c), Art. 6(1), Art. 26",,,,,,,,,,,,,,,,1.0,Art. 6(1),Y,1,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,26-06-2023,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,,0,0,0,0,,Y,0,0,0,1,1.0,Mitigating_Factor,Fine,13000000.0,1118000.0,SEK,Y,1.0,Partially,0,0,1,0,,EX_OFFICIO_INVESTIGATION,0,0,1,0,0,"IMY found Bonnier News AB, as joint controller in group-wide databases, lacked a valid legal basis under Art. 6(1) for profiling to deliver customized ads and for sharing contact details for telemarketing when profiles were supplemented. The processing used cookies-derived behavioral data linked with KDB and third-party data, and IMY rejected reliance on legitimate interest, imposing a SEK 13,000,000 fine after cross-border cooperation. Some non-linked KDB marketing was accepted under legitimate interest; mitigation included data minimization and limited retention.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Klarna Bank AB,Controller,1,0,0,0,S.12 - Financial corporations,"Code: 6419, Description: Other monetary intermediation, Level: 4",BUSINESS,1,0,0,0,0,0,,,,,,None_Mentioned,SE,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,More than five months,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Privacy Protection Authority (IMY),Not_Evaluated,0,1,0,0,,Y,1.0,Access,Not_Evaluated,0,1,0,0,,1.0,,,1.0,,,,,,,,,,,,,"Art. 12(3), Art. 12(6), Art. 15, Art. 58(2), Art. 83",1.0,,,,,,,,,,,,,,,,Art. 12(3),N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,31-03-2021,Not_Discussed,0,1,0,0,0,,Not_Discussed,0,0,0,1,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Considered,Reprimand,0.0,0.0,EUR,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"IMY, acting as lead authority in a cross-border case, investigated two access requests to Klarna Bank AB under GDPR Articles 12 and 15. It found a breach of Article 12(3) for complaint 1 due to a delay of more than five months without notifying the extension, and issued a reprimand; complaint 2 was handled within 14 days and required no further action. IMY used Chapter VII cooperation with several DPAs and classified the infringement as minor under Recital 148.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,MAG Interactive AB,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,,,,,,None_Mentioned,SE,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,29 May 2019 until 6 November 2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Integrity Protection Authority,Not_Evaluated,0,1,0,0,,Y,1.0,Erasure,Violated,0,0,0,1,0.0,1.0,,,,1.0,,,,,,,,,,,,"Art. 12(3), Art. 12(6), Art. 17(1)(a), Art. 17(3)(b), Art. 56, Art. 57(1)(f)",1.0,,,,,,,,,,,,,,,,Art. 12(3),N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,22-01-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,,0.0,0.0,EUR,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"IMY, acting as lead authority in a cross-border complaint, found that MAG Interactive AB violated Article 12(3) by failing to inform the complainant of the outcome of an erasure request from 29 May 2019 until 6 November 2020. The company erased the data within 16 days and was justified in retaining minimal records to evidence compliance, but due to oversight did not notify the complainant. Considering measures taken and planned, IMY closed the case without action.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Readly AB,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,,,None_Mentioned,SE,Contract|Legitimate_Interest,,,,Not_Assessed,,Not_Discussed,,1,23 days,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Swedish Authority for Privacy Protection,Not_Evaluated,0,1,0,0,,Y,1.0,Objection,Not_Evaluated,0,1,0,0,,1.0,,,,,1.0,,,,,,,,,,1.0,"Art. 6(1), Art. 12(3), Art. 21(2), Art. 21(3)",1.0,,,,,1.0,,,,,,,,,,1.0,"Art. 6(1), Art. 12(3), Art. 21(3)",N,0,Y,0,0,0,1,1.0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,01-04-2022,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,0.0,,,N,0.0,Partially,0,0,1,0,,COMPLAINT,0,1,0,0,0,"IMY found Readly AB sent direct marketing emails after the complainant objected, violating Articles 21(3), 12(3), and 6(1) GDPR. It rejected contract as a lawful basis for personalized marketing emails and held that after objection no lawful basis remained. Considering the short duration, non-sensitive data, and negligent nature with remedial action, IMY issued a reprimand.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Sweden_29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,CDON AB,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 4791, Description: Retail sale via mail order houses or via Internet, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,SE,Not_Specified,,,,Not_Assessed,,Not_Discussed,,5,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,The Swedish Data Protection Authority,Violated,0,0,0,1,0.0,Y,1.0,"Erasure, Access",Not_Evaluated,0,1,0,0,,1.0,,,,1.0,,,,,,,,,,1.0,,"Art. 5(1)(c), Art. 5(2), Art. 11(2), Art. 12(2), Art. 12(6), Art. 17",1.0,,,,,,,,,,,,,,1.0,,"Art. 5(1)(c), Art. 12(6), Art. 12(2)",N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,31-03-2023,Cooperative,1,0,0,0,0,1.0,Before_Investigation,1,0,0,0,0,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,0.0,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"IMY investigated seven cross-border complaints that CDON AB made erasure requests unduly burdensome by demanding excessive identity-verification data. It found violations of data minimization and Article 12 obligations, while noting CDON’s later procedure was proportionate. Considering the minor, older infringements and improvements, IMY issued a reprimand without a fine.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Sweden_30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Rebtel Networks AB,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,,,None_Mentioned,SE,Not_Specified,,,,Not_Assessed,,Not_Discussed,,1,18 September 2019 to 9 November 2020,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,The Integrity Protection Authority,Not_Evaluated,0,1,0,0,,Y,1.0,Erasure,Violated,0,0,0,1,0.0,1.0,,,,1.0,,,,,,,,,,,,"Art. 12(3), Art. 17(1)(a), Art. 17(3)(b)",1.0,,,,1.0,,,,,,,,,,,,"Art. 17, Art. 12(3)",N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,23-03-2021,Cooperative,1,0,0,0,0,1.0,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Reprimand,0.0,,,N,0.0,N,1,0,0,0,0.0,COMPLAINT,0,1,0,0,0,"IMY investigated Rebtel Networks AB after a cross-border complaint about continued emails and failure to promptly erase data. IMY found violations of Article 17 for delayed erasure and Article 12(3) for providing incorrect information, noting four emails sent shortly after the erasure request. Considering the minor nature and remedial measures, IMY issued a reprimand.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Nordax Bank AB,Controller,1,0,0,0,S.12 - Financial corporations,"Code: 6419, Description: Other monetary intermediation, Level: 4",BUSINESS,1,0,0,0,0,0,N,0.0,,N,0.0,None_Mentioned,SE,Legal_Obligation,,,,Not_Assessed,,Not_Discussed,,1,,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Not_Evaluated,0,0,1,0,,Swedish Authority for Privacy Protection (IMY),Not_Evaluated,0,1,0,0,,Y,1.0,Access|Erasure|Objection,Violated,0,0,0,1,0.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,"Art. 12(3), Art. 12(6), Art. 15, Art. 17, Art. 21(2)",1.0,,,1.0,1.0,,,,,,,,,,,,"Art. 12(3), Art. 12(6), Art. 15, Art. 17",N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,27-06-2022,Not_Discussed,0,1,0,0,0,,During_Investigation,0,1,0,0,0,1.0,N,1,0,0,0,0.0,Not_Assessed,0,1,0,0,,Mitigating_Factor,"Reprimand, Compliance_Order",0.0,,,N,0.0,,0,0,0,0,,COMPLAINT,0,1,0,0,0,"Cross-border complaint from Norway about Nordax Bank’s handling of data subject rights for direct marketing. IMY found violations of Articles 12(3), 12(6), 15, and 17 for failing to provide access/erasure and accurate, timely information on objection handling. IMY issued a reprimand and compliance orders to provide access, assess erasure, and inform the complainant, noting minor infringement and remedial steps taken.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,DISCUSSED_NO_PRIOR_FOUND,1,0,0,0,Sweden_32,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dataSweden.csv
1.0,Coop Sverige Aktiebolag,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,Y,1.0,None_Mentioned,SE,Not_Specified,Y,1.0,Standard_Contractual_Clauses,Not_Assessed,,Not_Discussed,,,14-08-2020 to 30-06-2023,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Swedish Privacy Agency,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,"Art. 1(2), Art. 4(1), Art. 4(5), Art. 44, Art. 45, Art. 46",,,,,,,,,,,,,,,,,Art. 44,N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,30-06-2023,Not_Discussed,0,1,0,0,0,,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Compliance_Order,0.0,,,N,0.0,Partially,0,0,1,0,,COMPLAINT,0,1,0,0,0,"IMY found that Coop’s use of Google Analytics transferred personal data to the US without ensuring an equivalent level of protection, violating Article 44. SCCs and Google’s/Coop’s supplementary measures (including server-side container and IP anonymization) were deemed ineffective given US surveillance laws. IMY ordered compliance within one month and refrained from imposing a fine due to mitigating efforts.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dataSweden.csv
1.0,Dagens Industri Aktiebolag,Controller,1,0,0,0,S.11 - Non-financial corporations,,BUSINESS,1,0,0,0,0,0,N,0.0,,Y,1.0,None_Mentioned,SE,Consent,Y,1.0,Standard_Contractual_Clauses,Not_Assessed,,Not_Discussed,,,14-08-2020 to 30-06-2023,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,The Swedish Privacy Agency,Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,"Art. 4(1), Art. 4(5), Art. 4(7), Art. 4(8), Art. 44, Art. 45, Art. 46",,,,,,,,,,,,,,,,,Art. 44,N,0,Y,0,0,0,1,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,30-06-2023,Not_Discussed,0,1,0,0,0,,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Compliance_Order,0.0,0.0,EUR,N,0.0,Partially,0,0,1,0,,COMPLAINT,0,1,0,0,0,"IMY found that Dagens Industri’s use of Google Analytics transferred personal data to the US, violating Article 44 due to unmet Chapter V conditions. SCCs and additional contractual, organizational, and technical measures were deemed insufficient to prevent access by US authorities. IMY ordered compliance (cease the GA version used unless sufficient safeguards) and, considering mitigating factors, imposed no fine.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dataSweden.csv
1.0,Tele2 Sverige Aktiebolag,Controller,1,0,0,0,S.11 - Non-financial corporations,"Code: 61, Description: Telecommunications, Level: 2",BUSINESS,1,0,0,0,0,0,N,0.0,,Y,1.0,None_Mentioned,SE,Not_Specified,Y,1.0,Standard_Contractual_Clauses,Not_Assessed,,Not_Discussed,,,14-08-2020 to 05-2023,Not_Assessed,0,0,0,0,1,0,,Not_Assessed,1,0,0,0,0,,Inadequate,0,1,0,0,0.0,Swedish Authority for Privacy Protection (IMY),Not_Evaluated,0,1,0,0,,N,0.0,,Not_Evaluated,0,1,0,0,,,,,,,,,,,,,,,,,,"Art. 1(2), Art. 4(1), Art. 4(5), Art. 44, Art. 46",,,,,,,,,,,,,,,,,Art. 44,N,0,Not_Evaluated,0,1,0,0,,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,30-06-2023,Not_Discussed,0,1,0,0,0,,During_Investigation,0,1,0,0,0,1.0,Not_Assessed,0,1,0,0,,Not_Assessed,0,1,0,0,,Mitigating_Factor,Fine,12000000.0,1032000.0,SEK,Y,1.0,Partially,0,0,1,0,,COMPLAINT,0,1,0,0,0,"IMY found that Tele2’s use of Google Analytics on tele2.se transferred personal data to the US without meeting Chapter V GDPR conditions, violating Article 44 between 14 August 2020 and May 2023. SCCs and additional measures (including IP truncation) were deemed ineffective against potential access by US intelligence under FISA 702. IMY, acting as lead authority following an Austrian complaint, imposed a SEK 12 million fine.",Y,1.0,Lead_Authority,0,1,0,N,0,,0,0,0,NOT_DISCUSSED,0,1,0,0,Sweden_35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,dataSweden.csv
